ThreadID,WindowStartTime(s),0,1,2,3,4,5,6,7,8,9,10,11,12,13
1338,1315,16862393600,0,73728,0,0,0,107125248,2928210688,80062352128,18060288,0,0,0,0,0
1338,1415,40079304192,0,5009408,0,0,0,133710848,5014934528,54755870976,10040576,0,0,0,0,0
1338,1515,18807821824,0,12032,0,0,0,156920576,4654350080,76342046720,39047424,0,0,0,0,0
1338,1615,19176773888,0,0,0,10058496,0,280191232,8664045056,71827472128,18485760,0,0,0,0,0
1338,1715,19122443264,0,0,0,0,0,91627776,1663289856,78934771456,31386112,0,0,0,0,0
1338,1815,20997506560,0,123136,0,0,0,197313536,1639238144,77145790720,10027520,0,0,0,0,0
1338,1915,3012208384,0,0,0,0,0,38697216,811133696,19961361408,0,0,0,0,0,0
21157,1927,0,0,0,0,0,0,0,1073920,7716352,0,0,0,0,0,0
1267,015,2883829504,0,14080,0,0,0,122873600,3839623936,92721930752,433433856,0,0,0,0,0
1267,115,2406267392,0,0,0,0,0,99938048,4205969152,93283667968,0,0,0,0,0,0
1267,215,2644889856,0,0,0,0,0,131594496,4076040704,93123813120,10011392,0,0,0,0,0
1267,315,2342006528,0,36352,0,0,0,173287680,4199538688,93275174656,10112512,0,0,0,0,0
1267,415,5432112384,0,0,0,10113024,0,71602176,3935686144,90545350912,3079168,0,0,0,0,0
1267,515,2679070976,0,0,0,0,0,37493504,4202825728,93061199616,10063360,0,0,0,0,0
1267,615,4695982592,0,13824,0,0,0,162070784,3880010496,91260775680,0,0,0,0,0,0
1267,715,4802614272,0,0,0,0,0,108698624,4112421376,90967507200,10034688,0,0,0,0,0
1267,815,2565698560,0,0,0,0,0,103183872,4267168768,92867019520,191586816,0,0,0,0,0
1267,915,3661825536,0,0,0,0,0,267948032,4146486272,91899941120,20093952,0,0,0,0,0
1267,1015,3987278848,0,0,0,0,0,252099584,3936520448,91821306368,0,0,0,0,0,0
1267,1115,5169709312,0,12800,0,0,0,149652992,3826050816,90854457344,0,0,0,0,0,0
1267,1215,3023202304,0,0,0,0,0,48712960,1195946240,95727403264,0,0,0,0,0,0
1267,1315,2769625600,0,0,0,0,0,123097856,4122233344,92956322560,10000896,0,0,0,0,0
1267,1415,9504833536,0,247296,0,0,0,40083200,6472092160,83978934528,0,0,0,0,0,0
1267,1515,5722088704,0,0,0,0,0,77908224,6031483136,88146066432,8655616,0,0,0,0,0
1267,1615,4274562816,0,0,0,0,0,105193216,10454387968,85163259904,0,0,0,0,0,0
1267,1715,3612711168,0,0,0,26324480,0,33618176,2439811840,93732845824,0,0,0,0,0,0
1267,1815,4772087552,0,22784,0,0,0,122557440,2197101056,92894345216,10027520,0,0,0,0,0
1267,1915,255754240,0,0,0,0,0,15989248,906767360,16650014976,0,0,0,0,0,0
20941,738,35908864,0,0,0,0,0,0,43300096,554225920,0,0,0,0,0,0
21000,1283,0,0,0,0,0,0,0,775424,5272320,0,0,0,0,0,0
8679,015,3923437824,0,0,0,0,0,147210752,3922274816,91572897536,433433856,0,0,0,0,0
8679,115,2909044736,0,0,0,0,0,4516102400,3895574784,88674070272,0,0,0,0,0,0
8679,215,6833343744,0,0,0,0,0,274690048,3666341376,89215742976,10011392,0,0,0,0,0
8679,315,3967784192,0,36352,0,0,0,163210496,4077303552,91775061248,10112512,0,0,0,0,0
8679,415,4392498944,0,0,0,0,0,86025472,4008071936,91510931968,0,0,0,0,0,0
8679,515,4855738112,0,0,0,0,0,41768192,3877992192,91210368000,10063360,0,0,0,0,0
8679,615,3698912256,0,13824,0,0,0,177000192,3960969728,92159396096,0,0,0,0,0,0
8679,715,4986125568,0,0,0,0,0,163862272,3898363648,90948031232,0,0,0,0,0,0
8679,815,2217821952,0,0,0,0,0,154078464,4296628736,93184155648,149813248,0,0,0,0,0
8679,915,6073195520,0,31488,0,0,0,274314752,3860318208,89716129024,68532480,0,0,0,0,0
8679,1015,4042846208,0,0,0,0,0,204345088,3963661568,91786331904,0,0,0,0,0,0
8679,1115,5743115776,0,12800,0,0,0,146621952,3871378176,90238464512,0,0,0,0,0,0
8679,1215,2515071232,0,0,0,0,0,50651392,1208835840,96221136384,0,0,0,0,0,0
8679,1315,4834038016,0,0,0,0,0,102187264,3971097088,91071760896,10000896,0,0,0,0,0
8679,1415,15078572544,0,247296,0,0,0,108131840,6202924544,78780117248,9990656,0,0,0,0,0
8679,1515,3955649536,0,0,0,0,0,52484864,6068498432,89708402944,18688256,0,0,0,0,0
8679,1615,4726560512,0,0,0,0,0,98769152,10400888576,84778146560,0,0,0,0,0,0
8679,1715,2467102720,0,0,0,26324480,0,16642560,2625477120,94704413952,0,0,0,0,0,0
8679,1815,6467687168,0,98560,0,0,0,142125056,2309100288,91081740544,0,0,0,0,0,0
8679,1915,650712832,0,0,0,0,0,34041600,848382720,17190655744,0,0,0,0,0,0
20665,017,4674676736,0,0,0,0,0,146949376,3809679616,90934764032,433433856,0,0,0,0,0
20665,117,2859492608,0,0,0,0,0,117388544,4055660032,92942294272,20072704,0,0,0,0,0
20665,217,2403413504,0,0,0,0,0,122424576,4167027968,93251352320,10011392,0,0,0,0,0
20665,317,3392310016,0,36352,0,0,0,178107136,4109899264,92279996928,40352256,0,0,0,0,0
20665,417,2768090112,0,0,0,0,0,57317120,4195725312,92972017408,0,0,0,0,0,0
20665,517,3017571072,0,0,0,0,0,51527680,4095660544,92821810432,10063360,0,0,0,0,0
20665,617,4036771840,0,13824,0,0,0,180961024,3887686656,91898356736,0,0,0,0,0,0
20665,717,4432418048,0,0,0,0,0,358950656,4110454784,91092229888,0,0,0,0,0,0
20665,817,2700437760,0,0,0,0,0,128983040,4164199168,92798160640,201595136,0,0,0,0,0
20665,917,3495828480,0,0,0,0,0,256230400,4065340928,92160490240,20093952,0,0,0,0,0
20665,1017,5793442816,0,0,0,0,0,321758208,3586551296,90292701440,0,0,0,0,0,0
20665,1117,3638730496,0,12800,0,0,0,141391104,3897654528,92319515136,0,0,0,0,0,0
20665,1217,2997818112,0,0,0,0,0,60036352,1193336832,95747625472,0,0,0,0,0,0
20665,1317,4762817024,0,0,0,0,0,64142336,4175138560,90971535360,10000896,0,0,0,0,0
20665,1417,17460345600,0,5256704,0,8136192,0,117149440,5903677952,76491657472,10040576,0,0,0,0,0
20665,1517,4220053504,0,0,0,0,0,41215744,6260290304,89445140480,18780160,0,0,0,0,0
20665,1617,4088344320,0,0,0,0,0,99849472,10302576128,85508971264,0,0,0,0,0,0
20665,1717,4078626048,0,0,0,26324480,0,52266496,2421607424,93263837952,0,0,0,0,0,0
20665,1817,4044685568,0,0,0,0,0,131845632,2409567744,93419366912,0,0,0,0,0,0
20665,1917,255754240,0,0,0,571732480,0,8796672,885443840,16098437888,0,0,0,0,0,0
1196,014,0,0,0,0,0,0,0,4875170560,95124865280,0,0,0,0,0,0
1196,114,193963264,0,0,0,0,0,6798080,4829391616,94971720960,0,0,0,0,0,0
1196,214,0,0,0,0,0,0,0,4895207168,95102810624,0,0,0,0,0,0
1196,314,0,0,0,0,0,0,0,4796071424,94603857920,600238080,0,0,0,0,0
1196,414,130038016,0,0,0,0,0,20517120,5248367104,94401537280,200035328,0,0,0,0,0
1196,514,0,0,0,0,0,0,0,4920292096,95081169408,0,0,0,0,0,0
1196,614,0,0,0,0,0,0,0,4865746176,95133425664,0,0,0,0,0,0
1196,714,496024320,0,0,0,200030720,0,0,4820129280,94482433280,0,0,0,0,0,0
1196,814,0,0,0,0,0,0,0,5141069568,94862653184,0,0,0,0,0,0
1196,914,0,0,0,0,0,0,7116288,5010660864,94984350464,0,0,0,0,0,0
1196,1014,0,0,0,0,0,0,0,4740077312,95259255808,0,0,0,0,0,0
1196,1114,195547136,0,0,0,0,0,5434112,4789212160,95004309504,0,0,0,0,0,0
1196,1214,0,0,0,0,0,0,0,1386332672,98614660352,0,0,0,0,0,0
1196,1314,386566400,0,0,0,0,0,0,4718334976,94896337920,0,0,0,0,0,0
1196,1414,982443776,0,0,0,0,0,3454976,7410338304,91601314048,0,0,0,0,0,0
1196,1514,550560768,0,0,0,0,0,0,6730843648,92718594816,0,0,0,0,0,0
1196,1614,0,0,0,0,0,0,0,11296953856,88703000832,0,0,0,0,0,0
1196,1714,0,0,0,0,0,0,0,3258716928,96747233792,0,0,0,0,0,0
1196,1814,200073216,0,0,0,0,0,0,2890822656,96903194624,0,0,0,0,0,0
1196,1914,0,0,0,0,0,0,0,1399481856,24857650432,0,0,0,0,0,0
1351,014,2717807872,0,0,0,0,0,147210752,4021712128,92705614592,407620096,0,0,0,0,0
1351,114,3448166144,0,0,0,0,0,99938048,4051873024,92403889664,0,0,156160,0,0,0
1351,214,2070642432,0,0,0,0,0,122424576,4102061312,93686931712,10011392,0,41728,0,0,0
1351,314,2382928896,0,36352,0,0,0,163210496,4172368384,93265702144,10112512,0,108544,0,0,0
1351,414,2763611904,0,0,0,0,0,46715648,4148661504,93038412288,0,0,115200,0,0,0
1351,514,2678790144,0,0,0,0,0,37493504,4150304000,93122012672,10063360,0,0,0,0,0
1351,614,4114952448,0,7424,0,0,0,150537728,3928002560,91810630912,0,0,222464,0,0,0
1351,714,3164324864,0,6400,0,0,0,142020096,4001581824,92680864512,0,0,0,0,0,0
1351,814,3194827264,0,0,0,0,0,150370048,4336032000,92167525888,149813248,0,246272,0,0,0
1351,914,4502511872,0,0,0,0,0,200692736,4061015040,91172558592,61867520,0,141312,0,0,0
1351,1014,3040884992,0,0,0,0,0,252099584,3811917824,92890191104,0,0,72704,0,0,0
1351,1114,3742087424,0,12800,0,0,0,141391104,4076807168,92035977472,0,0,0,0,0,0
1351,1214,3343717120,0,0,0,0,0,47526656,1356736000,95253660928,0,0,0,0,0,0
1351,1314,5125454848,0,0,0,0,0,88857856,3998098432,90770871040,10000896,0,0,0,0,0
1351,1414,29959619328,0,0,0,0,0,98050304,6435668224,63501459712,0,0,100096,0,0,0
1351,1514,4842818048,0,0,0,0,0,44648448,6044747520,89044460032,8655616,0,181760,0,0,0
1351,1614,4123458560,0,0,0,0,0,81406464,10798018560,85000454144,0,0,0,0,0,0
1351,1714,2468040960,0,0,0,25982976,0,16642560,2560209152,94771880448,0,0,24832,0,0,0
1351,1814,2846962432,0,0,0,0,0,109295872,2315883264,94730337792,0,0,152320,0,0,0
1351,1914,381367040,0,0,0,571732480,0,15981824,1110754304,24070592768,0,0,258304,0,0,0
20897,255,0,0,0,0,0,0,0,801792,8735488,0,0,0,0,0,0
21012,1385,0,0,0,0,0,0,0,3092736,23427072,0,0,0,0,0,0
1355,017,19896101376,0,15360,0,0,0,284261888,2517893632,76850882304,450083072,0,41984,0,0,0
1355,117,20172327424,0,0,0,0,0,166368768,2819135232,76788806656,50095360,0,0,0,0,0
1355,217,19613797376,0,0,0,0,0,264377856,2616302080,77444917760,10011392,0,0,0,0,0
1355,317,20693058048,0,0,0,0,0,301037056,2516684032,76468214784,59388928,0,0,0,0,0
1355,417,19492708352,0,16384,0,0,0,182618112,2697826560,77576759296,0,0,0,0,0,0
1355,517,16192665600,0,0,0,10114304,0,273815296,2783743232,80718314496,10063360,0,0,0,0,0
1355,617,24469155072,0,13824,0,0,0,202785792,2403362816,72927244288,0,0,0,0,0,0
1355,717,21241773056,0,0,0,0,0,243963392,3010297088,75471237632,20207360,0,0,0,0,0
1355,817,18746629376,0,0,0,0,0,361522944,3192131584,77543707136,149813248,0,0,0,0,0
1355,917,22329518592,0,31488,0,0,0,323766016,2485641984,74796012544,62068736,0,0,0,0,0
1355,1017,21927344640,0,49664,0,0,0,271890944,2355500800,75389074432,50360320,0,0,0,0,0
1355,1117,18272270336,0,81408,0,0,0,199195904,2667798272,78849312768,10070528,0,0,0,0,0
1355,1217,17701151232,0,0,0,0,0,190884864,1033920000,81071622400,0,0,0,0,0,0
1355,1317,19536968704,0,73728,0,0,0,155743488,3201784064,77081811968,10000896,0,0,0,0,0
1355,1417,60567357440,0,0,0,0,0,122697984,4212504832,35093552128,0,0,0,0,0,0
1355,1517,22865273600,0,0,0,10091008,0,194090752,4668975104,72217396736,29014784,0,0,0,0,0
1355,1617,24875653632,0,0,0,10058496,0,138309888,8229828096,66738736896,10009344,0,0,0,0,0
1355,1717,21080108544,0,0,0,0,0,264956672,1743236096,76741709824,10095872,0,0,0,0,0
1355,1817,21447220224,0,4096,0,0,0,202955520,1770309120,76627042816,0,0,0,0,0,0
1355,1917,2242001152,0,0,0,0,0,33604608,463585280,13450634752,10095872,0,0,0,0,0
20901,279,0,0,0,0,0,0,0,1772032,20669184,0,0,0,0,0,0
1275,017,9042661632,0,1280,0,0,0,159822848,3359719424,87423717888,10102528,0,0,0,0,0
1275,117,11424149248,0,0,0,0,0,4516972288,3095263232,80923859200,40078080,0,0,0,0,0
1275,217,5947305472,0,0,0,0,0,213318912,3641784832,90134311168,10011392,0,0,0,0,0
1275,317,8339029504,0,39424,0,0,0,214430720,3458692096,87954551296,30211584,0,0,0,0,0
1275,417,10597310720,0,16384,0,0,0,185538816,3239473408,85922193920,0,0,0,0,0,0
1275,517,8840177152,0,0,0,10114304,0,101319936,3565266688,87453531392,20131328,0,0,0,0,0
1275,617,11897235200,0,13824,0,0,0,147077120,2884914176,85062167552,0,0,0,0,0,0
1275,717,6163661056,0,0,0,0,0,113286912,3627205120,90042528256,50394624,0,0,0,0,0
1275,817,5803956480,0,6912,0,0,0,201736960,5415187200,88512214016,61870336,0,0,0,0,0
1275,917,10186294528,0,31488,0,0,0,285954560,3253327872,86206378752,62068736,0,0,0,0,0
1275,1017,9960319488,0,124672,0,0,0,250446080,3358734848,86372773888,58017536,0,0,0,0,0
1275,1117,12970078976,0,12800,0,0,0,156960000,3295072512,83555324672,10070528,0,0,0,0,0
1275,1217,9004378112,0,0,0,0,0,98081792,1098590720,89805787136,0,0,0,0,0,0
1275,1317,9924375552,0,0,0,0,0,134339072,3633692672,86268805120,18060288,0,0,0,0,0
1275,1417,33671489792,0,0,0,0,0,152902656,5330445568,60844830976,0,0,0,0,0,0
1275,1517,11536335360,0,0,0,0,0,70014720,5594781440,82742002688,39047424,0,0,0,0,0
1275,1617,10070597888,0,0,0,10058496,0,116473344,9731601920,80069887232,0,0,0,0,0,0
1275,1717,12931886848,0,0,0,26324480,0,283901696,2971614208,83624189952,13197312,0,0,0,0,0
1275,1817,13580049408,0,123136,0,0,0,173887488,1849862656,84481459968,10027520,0,0,0,0,0
1275,1917,2554951680,0,0,0,0,0,99224064,592499968,11878471424,10095872,0,0,0,0,0
1414,019,9992768000,0,15360,0,0,0,378638592,2981591552,86602020864,43420416,0,0,0,0,0
1414,119,18626883072,0,0,0,0,0,378540288,2720619008,78215394048,50095360,0,0,0,0,0
1414,219,15768559104,0,0,0,0,0,452486912,2758071040,81001415680,10011392,0,0,0,0,0
1414,319,9889138944,0,39424,0,0,0,443924736,2746818304,86837527552,69469184,0,0,0,0,0
1414,419,12138489088,0,16384,0,10113024,0,415654912,2753416448,84667818240,3079168,0,0,0,0,0
1414,519,10060073472,0,0,0,10114304,0,393492480,3076358656,86437654784,20131328,0,0,0,0,0
1414,619,14069090304,0,13824,0,0,0,306509568,2582831104,83035698176,0,0,0,0,0,0
1414,719,10656658432,0,0,0,0,0,484964864,3036198912,85765828864,50394624,0,0,0,0,0
1414,819,12037579776,0,6912,0,0,0,295061248,2958801408,84669472768,30263296,0,0,0,0,0
1414,919,8648641280,0,31488,0,0,0,495696640,3099169280,87681107968,72084992,0,0,0,0,0
1414,1019,6917433600,0,124672,0,0,0,560275456,2873516288,89594614272,53073408,0,0,0,0,0
1414,1119,4222687232,0,81408,0,0,0,339529472,3246365184,92152625920,16578304,0,0,0,0,0
1414,1219,10487282176,0,0,0,0,0,278807296,985609472,88251895552,0,0,0,0,0,0
1414,1319,8699192320,0,0,0,0,0,24775221504,2262422016,70626482688,0,0,0,0,0,0
1414,1419,21997037312,0,11090176,0,8136192,0,158050816,5096661760,66457776896,20031232,0,0,0,0,0
1414,1519,8036915456,0,0,0,10091008,0,323788800,5767225344,85648400128,49133824,0,0,0,0,0
1414,1619,9721255424,0,0,0,10058496,0,251664896,9331715584,80640526592,40108032,0,0,0,0,0
1414,1719,16518413824,0,0,0,0,0,151071232,1883805440,81267280384,20109824,0,0,0,0,0
1414,1819,8863077888,0,127232,0,0,0,215229696,2025144064,88874849792,20038656,0,0,0,0,0
1414,1919,476363008,0,0,0,0,0,71252992,8448256,360819200,0,0,0,0,0,0
20947,808,0,0,0,0,0,0,0,2037248,13561088,0,0,0,0,0,0
21140,1765,0,0,0,0,0,0,0,433152,4886528,0,0,0,0,0,0
21001,1305,54241792,0,0,0,0,0,0,3233280,8606976,0,0,0,0,0,0
20929,604,0,0,0,0,0,0,0,2256384,26594560,0,0,0,0,0,0
21098,1470,0,0,0,0,0,0,0,816384,14242816,0,0,0,0,0,0
1365,1926,0,0,0,0,0,0,0,114176,55319040,0,0,0,0,0,0
20918,484,0,0,0,0,0,0,0,1066240,11319808,0,0,0,0,0,0
1394,037,12677434624,0,1280,0,0,0,285789952,2885706240,84098578944,53437696,0,0,0,0,0
1394,137,14821491456,0,0,0,0,0,309400320,2739087872,82078260480,40078080,0,0,0,0,0
1394,237,11994765824,0,36352,0,0,0,267840256,2958850048,84668585216,59703808,0,0,0,0,0
1394,337,19441631488,0,3072,0,10113024,0,229144064,2267078144,78010452992,33290752,0,0,0,0,0
1394,437,8626423552,0,16384,0,0,0,345320192,2879628032,88119095296,20131328,0,0,0,0,0
1394,537,6186345728,0,0,0,10114304,0,284648448,3360023552,90152844288,0,0,0,0,0,0
1394,637,11357120000,0,13824,0,0,0,202395136,2775381248,85657700352,0,0,0,0,0,0
1394,737,16826344192,0,82688,0,0,0,448015104,2832156416,79821545472,70423296,0,0,0,0,0
1394,837,11704516864,0,6912,0,0,0,381307136,2858458624,85016774144,31382528,0,0,0,0,0
1394,937,5948920576,0,31488,0,0,0,440809984,3078002688,90436732416,92206336,0,0,0,0,0
1394,1037,7808348160,0,193280,0,0,0,438537216,2933375744,88773440256,40309504,0,0,0,0,0
1394,1137,8266585088,0,12800,0,0,0,366831360,2576543488,88761232896,6507776,0,0,0,0,0
1394,1237,7597982720,0,0,0,0,0,194320384,958645504,91253078528,0,0,0,0,0,0
1394,1337,29846154752,0,0,0,0,0,246575360,3413672704,66485479680,16024320,0,0,0,0,0
1394,1437,36712608512,0,0,0,8136192,0,201263104,4474328832,58544608000,20250368,0,0,0,0,0
1394,1537,5615685632,0,0,0,10091008,0,278320640,7513602560,86515125248,48914688,0,0,0,0,0
1394,1637,8627339008,0,0,0,10058496,0,188433152,7837468928,83261612800,68694272,0,0,0,0,0
1394,1737,12260356352,0,0,0,0,0,170167040,1560910080,86009620736,0,0,0,0,0,0
1394,1837,8720180992,0,127232,0,0,0,168360704,1660672256,68367546112,20038656,0,0,0,0,0
21007,1354,0,0,0,0,0,0,0,2533376,15046656,0,0,0,0,0,0
1197,014,2724644096,0,0,0,0,0,147210752,4074756096,92617549312,433433856,0,136960,0,0,0
1197,114,2406267392,0,0,0,0,0,90031104,4135168768,93365733888,0,0,0,0,0,0
1197,214,2071401984,0,0,0,0,0,132331520,4211770368,93572508672,10011392,0,0,0,0,0
1197,314,2420580352,0,36352,0,0,0,163210496,4290850816,93111994112,10112512,0,158720,0,0,0
1197,414,2761184256,0,0,0,0,0,46715648,4264575232,92927119104,0,0,0,0,0,0
1197,514,2679070976,0,0,0,0,0,37493504,4212751616,93059130880,10063360,0,132096,0,0,0
1197,614,3288942592,0,7424,0,0,0,150537728,4079928064,92484741120,0,0,126464,0,0,0
1197,714,3146876928,0,6400,0,0,0,142020096,4188812800,92512795392,0,0,0,0,0,0
1197,814,2217821952,0,0,0,0,0,154078464,4360092928,93112345088,149813248,0,0,0,0,0
1197,914,3661887232,0,0,0,0,0,267948032,4166010880,91845864704,61867520,0,117760,0,0,0
1197,1014,2999746560,0,0,0,0,0,252099584,3963725824,92787957760,0,0,0,0,0,0
1197,1114,2889336576,0,12800,0,0,0,141391104,4055522304,92899146496,0,0,0,0,0,0
1197,1214,2167515136,0,0,0,0,0,47526656,1233958912,96550193664,0,0,46336,0,0,0
1197,1314,3169453056,0,0,0,0,0,88857856,4071518976,92651474688,10000896,0,0,0,0,0
1197,1414,8932850432,247296,0,0,0,0,108131840,6552711680,84403779840,0,0,0,0,0,0
1197,1514,3431514368,0,0,0,0,0,44648448,6124158208,90377622528,8655616,0,165376,0,0,0
1197,1614,1974608384,0,0,0,0,0,91104512,10917584896,87015444736,0,0,29696,0,0,0
1197,1714,2467376384,0,0,0,26324480,0,16642560,2649104128,94688230144,0,0,152874240,0,0,0
1197,1814,2237694464,0,0,0,0,0,109295872,2303245312,95343923712,0,0,57088,0,0,0
1197,1914,388362752,0,0,0,571732480,0,15989248,1198306560,24190988800,0,0,0,0,0,0
20958,928,0,0,0,0,0,0,0,2499840,16240384,0,0,0,0,0,0
21128,1745,0,0,0,0,0,0,0,1695744,12984576,0,0,0,0,0,0
2230,016,2419192064,0,0,0,0,0,147210752,4075345408,92926458624,433433856,0,0,0,0,0
2230,116,2430570496,0,0,0,0,0,69319680,4133740544,93370217728,0,0,0,0,0,0
2230,216,2145649920,0,0,0,0,0,122424576,4176805632,93532200192,10011392,0,0,0,0,0
2230,316,3593905408,0,39424,0,0,0,166974976,4015336192,92210770176,10112512,0,0,0,0,0
2230,416,3359547648,0,0,0,0,0,66249216,4173003008,92389832448,10090240,0,0,0,0,0
2230,516,3546633728,0,0,0,0,0,45902592,4072232448,92319231488,10063360,0,0,0,0,0
2230,616,3364943104,0,13824,0,0,0,141131264,3877722624,92604110080,10112256,0,0,0,0,0
2230,716,7041973504,0,0,0,0,0,343508480,3880173312,88735809536,0,0,0,0,0,0
2230,816,4114948096,0,0,0,0,0,165369344,3967856896,91549089536,191586816,0,0,0,0,0
2230,916,4810579968,0,0,0,0,0,232601088,3858965504,91074082560,20093952,0,0,0,0,0
2230,1016,4819065600,0,75008,0,0,0,176764416,3974378240,91012060672,17789184,0,0,0,0,0
2230,1116,3927195136,0,12800,0,0,0,141391104,3868677120,92059976704,0,0,0,0,0,0
2230,1216,2504220416,0,0,0,0,0,47526656,1198779136,96247285248,0,0,0,0,0,0
2230,1316,6427731968,0,0,0,0,0,147833344,3810046464,89605075712,10000896,0,0,0,0,0
2230,1416,11997182976,0,247296,0,0,0,61498624,6400763904,81526243584,0,0,0,0,0,0
2230,1516,6781224448,0,0,0,0,0,59019776,5922106368,87203748864,18742016,0,0,0,0,0
2230,1616,1883431936,0,0,0,0,0,91104512,10682775552,87343792640,0,0,0,0,0,0
2230,1716,3972879104,0,0,0,26324480,0,16642560,2578717696,93248245504,0,0,0,0,0,0
2230,1816,3316436224,0,0,0,0,0,129584896,2282297344,94271351808,0,0,0,0,0,0
2230,1916,303818496,0,0,0,571732480,0,8796672,1027156480,20765074688,0,0,0,0,0,0
21107,1562,0,0,0,0,0,0,0,1934848,17209344,0,0,0,0,0,0
20966,976,0,0,0,0,0,0,0,3537152,21190656,0,0,0,0,0,0
2231,018,2525702144,0,0,0,0,0,147210752,4138788608,92756919296,433433856,0,0,0,0,0
2231,118,4618582272,0,0,0,0,0,104412928,3909256192,91347165184,20072704,0,0,0,0,0
2231,218,1784054528,0,0,0,0,0,144393728,4131359232,93922773248,10011392,0,0,0,0,0
2231,318,3386896896,0,36352,0,0,0,174627328,4177158912,92245190400,10112512,0,0,0,0,0
2231,418,3683462912,0,0,0,0,0,55303168,4043400448,92214616064,0,0,0,0,0,0
2231,518,2858060544,0,0,0,0,0,37493504,4189604352,92906105088,10063360,0,52992,0,0,0
2231,618,3552093696,0,13824,0,0,0,183859200,3943419648,92315503360,0,0,0,0,0,0
2231,718,3389974272,0,0,0,0,0,140001536,4388743424,92077905408,0,0,0,0,0,0
2231,818,3175127808,0,0,0,0,0,168701184,4320711936,92140585728,191586816,0,0,0,0,0
2231,918,4095057920,0,0,0,0,0,210598400,4227431424,91414009088,50314240,0,0,0,0,0
2231,1018,2946018816,0,0,0,0,0,249194496,4011649024,92797204224,0,0,0,0,0,0
2231,1118,2915857664,0,12800,0,0,0,145986048,3864920832,93065655040,0,0,0,0,0,0
2231,1218,3926247168,0,0,0,0,0,47526656,1176165376,94853198592,0,0,0,0,0,0
2231,1318,3447624448,0,0,0,0,0,88857856,4331136768,92110240000,10000896,0,0,0,0,0
2231,1418,10501873664,0,0,0,0,0,120494592,6364194560,83038761728,0,0,0,0,0,0
2231,1518,4794941696,0,0,0,0,0,39106560,6220291840,88880778752,18780160,0,0,0,0,0
2231,1618,6057117184,0,0,0,0,0,112787200,10014489856,83819520512,0,0,0,0,0,0
2231,1718,4813053952,0,0,0,26324480,0,53467392,2307263232,92640728576,0,0,0,0,0,0
2231,1818,4597950720,0,0,0,0,0,130520320,2462969344,92804544768,0,0,0,0,0,0
2231,1918,669847552,0,0,0,571732480,0,6172160,734004224,15431436544,0,0,0,0,0,0
1357,018,8130288384,0,1280,0,0,0,140469248,3466227968,87827877376,433433856,0,0,0,0,0
1357,118,12495128832,0,0,0,0,0,81840384,3161575168,84206837248,50095360,0,0,0,0,0
1357,218,13220363264,0,0,0,0,0,288466944,3192085248,83236225280,10011392,0,0,0,0,0
1357,318,12151261440,0,36352,0,0,0,261612288,3092052992,84418510592,69469184,0,0,0,0,0
1357,418,9954440448,0,16384,0,0,0,121919744,3236444416,86688013056,0,0,0,0,0,0
1357,518,10698518528,0,0,0,0,0,88575232,3174196736,86015457792,20131328,0,0,0,0,0
1357,618,9005180672,0,13824,0,0,0,247847424,3236098304,87471409920,30300928,0,0,0,0,0
1357,718,9924060416,0,0,0,0,0,244116736,3324467456,86478599168,20207360,0,0,0,0,0
1357,818,12288364032,0,6912,0,0,0,156581376,4749949440,82789883648,11141632,0,130304,0,0,0
1357,918,7202093568,0,31488,0,0,0,266732800,3436876800,89124809216,26758912,0,0,0,0,0
1357,1018,10389948160,0,49664,0,0,0,267375616,3258181120,85980902912,30477312,0,0,0,0,0
1357,1118,12928265216,0,12800,0,0,0,895062272,3261314304,82907720448,6507776,0,0,0,0,0
1357,1218,9406281472,0,0,0,0,0,113386496,1074295040,89400780288,0,0,0,0,0,0
1357,1318,8604101888,0,0,0,0,0,140485120,3740252416,87485095424,18060288,0,0,0,0,0
1357,1418,29622241024,0,0,0,8136192,0,63865344,5600144896,64845498112,9990656,0,0,0,0,0
1357,1518,8584402176,0,0,0,0,0,71931136,5828830208,85317839360,28703744,0,0,0,0,0
1357,1618,12725383680,0,0,0,0,0,241981952,9347543040,77674184704,10009344,0,0,0,0,0
1357,1718,11215771904,0,0,0,0,0,264046848,3152039424,85362879488,0,0,0,0,0,0
1357,1818,10484528128,0,123136,0,0,0,152273664,2003429888,87346559744,10027520,0,0,0,0,0
1357,1918,1943367680,0,0,0,0,0,92395264,509370368,12231434752,10095872,0,0,0,0,0
20945,766,0,0,0,0,0,0,0,3265792,19412224,0,0,0,0,0,0
21121,1670,0,0,0,0,0,0,0,1472768,21178880,0,0,0,0,0,0
20940,735,0,0,0,0,0,0,0,2847488,16158976,0,0,0,0,0,0
20969,1006,0,0,0,0,0,0,0,3268864,19528704,0,0,0,0,0,0
1337,014,15358916352,0,14080,0,0,0,146378496,2481106944,81982830592,23233536,0,0,0,0,0
1337,114,17304261632,0,1280,0,0,0,110910208,2708210688,79834047488,40078080,0,0,0,0,0
1337,214,14488859392,0,0,0,0,0,164981760,2683675392,82599621120,10011392,0,0,0,0,0
1337,314,16954028800,0,39424,0,0,0,257315072,2338296576,80392164096,49314048,0,0,0,0,0
1337,414,17869345792,0,16384,0,10113024,0,130620160,2519652352,79390426112,13154048,0,0,0,0,0
1337,514,15503882240,0,0,0,10114304,0,95731456,2559776768,81816079872,10063360,0,0,0,0,0
