ThreadID,WindowStartTime(s),Variance
1342,416.4806855,36634675921010.49
1342,516.4806855,40175148627465.445
1342,616.4806855,32305489458308.195
1342,716.4806855,53270042972930.055
1342,816.4806855,40865290658097.09
1342,916.4806855,45130681368390.32
1342,1016.4806855,38224175130359.45
1342,1116.4806855,47474705178076.11
1342,1216.4806855,40296344957613.33
1342,1316.4806855,47177544025716.195
1342,1416.4806855,47540779386311.2
1342,1516.4806855,5170451162702.492
1342,1616.4806855,1851172069803.6106
1342,1716.4806855,49032070331357.89
1342,1816.4806855,59319519822452.79
1346,019.765062,31576851151981.15
1346,119.765062,47458049948367.86
1346,219.765062,41592547507024.125
1346,319.765062,52168446431083.42
1346,419.765062,31670670815134.484
1346,519.765062,40757438701717.42
1346,619.765062,36463503887241.87
1346,719.765062,41617874857955.54
1346,819.765062,48092860432134.94
1346,919.765062,45821913059207.14
1346,1019.765062,31270999810202.76
1346,1119.765062,34551287100304.758
1346,1219.765062,40174986905781.16
1346,1319.765062,53309379600260.68
1346,1419.765062,71246521771535
1346,1519.765062,3944030064693.082
1346,1619.765062,1736303704084.041
1346,1719.765062,60740283094554.42
1346,1819.765062,64014273956629.62
1332,015.1825147,20085925473898.875
1332,115.1825147,27863646031509.812
1332,215.1825147,17895271817716.203
1332,315.1825147,25605145407670.664
1332,415.1825147,20624248720638.92
1332,515.1825147,21152848278465.71
1332,615.1825147,19171905509857.383
1332,715.1825147,20696221644863.8
1332,815.1825147,29916530004178.742
1332,915.1825147,27109920122223.434
1332,1015.1825147,15637900020811.604
1332,1115.1825147,33232826811263.164
1332,1215.1825147,18782491636127.188
1332,1315.1825147,11942155381058.734
1332,1415.1825147,14954319225993.594
1332,1515.1825147,2650701041997.552
1332,1615.1825147,1485181094140.521
1332,1715.1825147,20166691970720.9
1332,1815.1825147,31903991267707.4
1259,014.5472412,22931739771505.703
1259,114.5472412,15065703875940.467
1259,214.5472412,14107010981951.336
1259,314.5472412,15073499698428.85
1259,414.5472412,8451341214964.516
1259,514.5472412,11240224458718.455
1259,614.5472412,10566511276763.203
1259,714.5472412,9093478949316.494
1259,814.5472412,13585023490131.754
1259,914.5472412,15631946105872.58
1259,1014.5472412,8130336842252.433
1259,1114.5472412,7801293606908.614
1259,1214.5472412,8342592481030.633
1259,1314.5472412,7026750715382.401
1259,1414.5472412,23057061999907.07
1259,1514.5472412,1080128629408.2288
1259,1614.5472412,313281837932.82556
1259,1714.5472412,10954898586993.469
1259,1814.5472412,19660432140701.535
2376,015.6285744,12078943201094.389
2376,115.6285744,17434815040356.346
2376,215.6285744,7851493020049.818
2376,315.6285744,9000208879898.332
2376,415.6285744,8873217330345.084
2376,515.6285744,9219235673071.92
2376,615.6285744,10944866104042.867
2376,715.6285744,12104955504295.682
2376,815.6285744,8303685781386.352
2376,915.6285744,10413226953828.395
2376,1015.6285744,10409352811285.592
2376,1115.6285744,15895820917017.22
2376,1215.6285744,16278507259398.252
2376,1315.6285744,9933370544033.04
2376,1415.6285744,4457661367271.016
2376,1515.6285744,1294890357355.5479
2376,1615.6285744,171959849223.1872
2376,1715.6285744,17299042224178.96
2376,1815.6285744,31481807834199.254
1390,086.9542685,73471455214124.75
1390,186.9542685,80190285471226.58
1390,286.9542685,68372834643199.75
1390,386.9542685,57095806279703.62
1390,486.9542685,45552500387219.914
1390,586.9542685,61219029109542.75
1390,686.9542685,63798732787647.26
1390,786.9542685,52858772604498.5
1390,886.9542685,76434043553735.27
1390,986.9542685,45685878265274.14
1390,1086.9542685,58468957784122.81
1390,1186.9542685,75036282508477.22
1390,1286.9542685,48193707194189.54
1390,1386.9542685,116790985433240.08
1390,1486.9542685,57003442458611.12
1390,1586.9542685,2151113263183.779
1390,1686.9542685,11972509674849.654
1390,1786.9542685,54903664137205.14
1395,037.585448,16853033534174.652
1395,137.585448,20846598325848.38
1395,237.585448,24256098000690.41
1395,337.585448,32114741415327.734
1395,437.585448,11533398215940.848
1395,537.585448,24248877943899.117
1395,637.585448,34693887641397.836
1395,737.585448,30559099046397.965
1395,837.585448,21032126039961.48
1395,937.585448,21247281743218.156
1395,1037.585448,20775802155227.156
1395,1137.585448,15978831846224.799
1395,1237.585448,16848453382618.717
1395,1337.585448,36952979918765.69
1395,1437.585448,32541136079331.95
1395,1537.585448,545372891934.65814
1395,1637.585448,1539254976438.6184
1395,1737.585448,22486789625910.08
1345,016.1459937,35374536971907.77
1345,116.1459937,471283845341155.9
1345,216.1459937,45422695646618.945
1345,316.1459937,39440604146321.95
1345,416.1459937,42015257292470.07
1345,516.1459937,28659673066444.457
1345,616.1459937,34683379034270.79
1345,716.1459937,43063577144634.13
1345,816.1459937,27843565459500.277
1345,916.1459937,40506252443346.18
1345,1016.1459937,41351343546718.234
1345,1116.1459937,36334250713213.58
1345,1216.1459937,36322042001851.24
1345,1316.1459937,32820863912050.03
1345,1416.1459937,75385269207537.27
1345,1516.1459937,4876135314963.591
1345,1616.1459937,1681515934523.3948
1345,1716.1459937,58949685139781.07
1345,1816.1459937,48694184633827.95
1256,037.585136,22852683597361.812
1256,137.585136,20654106478828.73
1256,237.585136,12541199556423.645
1256,337.585136,16172534564800.541
1256,437.585136,13453839744084.31
1256,537.585136,15077599853207.182
1256,637.585136,13951460842364.959
1256,737.585136,30878220099985.23
1256,837.585136,79176877594386.05
1256,937.585136,18905183686677.97
1256,1037.585136,26734806755470.56
1256,1137.585136,16632420940985.5
1256,1237.585136,14680672716865.21
1256,1337.585136,10774065801095.213
1256,1437.585136,27625156033481.87
1256,1537.585136,830510663528.6857
1256,1637.585136,1195842349541.9517
1256,1737.585136,45718233336990.445
1420,037.5856802,22399299628423.562
1420,137.5856802,23463667403749.13
1420,237.5856802,20930654368307.633
1420,337.5856802,20559321858408.867
1420,437.5856802,20293762905878.418
1420,537.5856802,25219040270140.73
1420,637.5856802,21483635997950.953
1420,737.5856802,219041603417262.9
1420,837.5856802,25397718278739.438
1420,937.5856802,21313018552081.61
1420,1037.5856802,17302887252959.816
1420,1137.5856802,15698882188332.69
1420,1237.5856802,22157123795511.79
1420,1337.5856802,22596602947206.68
1420,1437.5856802,25604737627797.13
1420,1537.5856802,1174818891223.7104
1420,1637.5856802,1650887649369.7131
1420,1737.5856802,32447075684031.375
2374,016.6289566,11736533482766.576
2374,116.6289566,8880006220408.117
2374,216.6289566,7772110036019.651
2374,316.6289566,9179843921110.246
2374,416.6289566,11038434789900.283
2374,516.6289566,13736448447276.68
2374,616.6289566,10920557898803.613
2374,716.6289566,12259547302757.486
2374,816.6289566,25340647545903.254
2374,916.6289566,12803601528978.854
2374,1016.6289566,9755337987448.969
2374,1116.6289566,9597137857970.645
2374,1216.6289566,13947899914128.135
2374,1316.6289566,5396892277611.804
2374,1416.6289566,4662240033365.976
2374,1516.6289566,1540916566770.458
2374,1616.6289566,177321135789.00797
2374,1716.6289566,20303540557315.26
2374,1816.6289566,31351912251564.33
1318,014.625543,11187507129188.807
1318,114.625543,16585862955417.83
1318,214.625543,8424446386225.664
1318,314.625543,9641169794354.072
1318,414.625543,9679384668480.87
1318,514.625543,11134968835305.777
1318,614.625543,10484976704255.107
1318,714.625543,9622920412555.727
1318,814.625543,8344430624664.974
1318,914.625543,10957715317925.84
1318,1014.625543,10516741707518.799
1318,1114.625543,10480726303717.592
1318,1214.625543,12206224390611.209
1318,1314.625543,8797993340629.186
1318,1414.625543,40974944861203.14
1318,1514.625543,1330873819143.818
1318,1614.625543,117202095639.15742
1318,1714.625543,17013527957411.219
1318,1814.625543,24714872648099.76
20925,551.9187071,10090340406059.86
20925,651.9187071,10564837308103.262
20925,751.9187071,10271371990920.318
20925,851.9187071,9412520267477.732
20925,951.9187071,9616340246687.852
20925,1051.9187071,9587255698544.988
20925,1151.9187071,17028137445883.102
20925,1251.9187071,10025055822786.459
20925,1351.9187071,5001428301252.464
20925,1451.9187071,5463279405189.181
20925,1551.9187071,290554837497.1609
20925,1651.9187071,569292320995.3645
20925,1751.9187071,28088401580855.344
20507,018.6323879,11115122155761.93
20507,118.6323879,15064765220414.441
20507,218.6323879,8907784217253.898
20507,318.6323879,17027662099448.057
20507,418.6323879,8844248089012.568
20507,518.6323879,16711393028660.545
20507,618.6323879,13067301367982.732
20507,718.6323879,10239884770007.852
20507,818.6323879,8926461271468.354
20507,918.6323879,11478985889170.543
20507,1018.6323879,12640022386460.504
20507,1118.6323879,13621980086254.307
20507,1218.6323879,10900580017972.346
20507,1318.6323879,5492469704725.356
20507,1418.6323879,8620904910795.726
20507,1518.6323879,887197913666.9651
20507,1618.6323879,145111970040.36298
20507,1718.6323879,17288346246578.635
20507,1818.6323879,28742063053735.367
1319,016.8260262,12288663465120.102
1319,116.8260262,22496367138515.637
1319,216.8260262,10134540468048.572
1319,316.8260262,9920663915736.656
1319,416.8260262,10739758020053.203
1319,516.8260262,10425567223060.238
1319,616.8260262,11801030885206.041
1319,716.8260262,11250453106067.56
1319,816.8260262,12328763097111.936
1319,916.8260262,14052952640003.117
1319,1016.8260262,10297329900458.025
1319,1116.8260262,13060408916377.508
1319,1216.8260262,13828223213328.299
1319,1316.8260262,22542432799713.625
1319,1416.8260262,98383724797127.25
1319,1516.8260262,1237561972827.1692
1319,1616.8260262,328701111259.0865
1319,1716.8260262,19331850272113.652
1319,1816.8260262,25944038554168.758
1399,020.2502642,31472425799147.836
1399,120.2502642,25402587036934.555
1399,220.2502642,21351280863047.54
1399,320.2502642,13009414489429.656
1399,420.2502642,10463485297404.074
1399,520.2502642,18131257717720.848
1399,620.2502642,23928177953420.484
1399,720.2502642,26158344035588.316
1399,820.2502642,33319634616186.344
1399,920.2502642,17463616340390.584
1399,1020.2502642,13368588390245.29
1399,1120.2502642,8767926479805.48
1399,1220.2502642,21513642553156.188
1399,1320.2502642,26623188934516.016
1399,1420.2502642,20418278302099.043
1399,1520.2502642,1869469005416.6309
1399,1620.2502642,1038191274455.125
1399,1720.2502642,27583795635916.758
1372,017.0081575,34515032819009.797
1372,117.0081575,49962195530142.21
1372,217.0081575,47172273568237.07
1372,317.0081575,43385534971509.75
1372,417.0081575,40806177391868.81
1372,517.0081575,39222250890588.63
1372,617.0081575,46902679743317.92
1372,717.0081575,41178033495193.68
1372,817.0081575,42195675314701.77
1372,917.0081575,37836290007877.125
1372,1017.0081575,44525250734519.85
1372,1117.0081575,41471635081389.8
1372,1217.0081575,37740217738998.95
1372,1317.0081575,52105180402842.805
1372,1417.0081575,55930281021541.625
1372,1517.0081575,5215784066520.717
1372,1617.0081575,2040297212198.099
1372,1717.0081575,75140577966516.17
1372,1817.0081575,42566494135100.11
1266,014.625786,11396620219955.697
1266,114.625786,8284384042306.305
1266,214.625786,7877398122931.22
1266,314.625786,9111214852670.6
1266,414.625786,8880074866954.535
1266,514.625786,9249930219296.732
1266,614.625786,9976944502255.047
1266,714.625786,9693352704926.324
1266,814.625786,8230276319243.916
1266,914.625786,10716709801297.55
1266,1014.625786,9838531429726.96
1266,1114.625786,9265197699127.744
1266,1214.625786,10941987615977.748
1266,1314.625786,5771561779606.733
1266,1414.625786,4511269026001.165
1266,1514.625786,1093736601226.579
1266,1614.625786,117137135895.87575
1266,1714.625786,16834493790853.424
1266,1814.625786,23778376472270.55
1322,015.8044536,12733999684372.156
1322,115.8044536,22376996124379.207
1322,215.8044536,10202813383754.434
1322,315.8044536,9851277790909.191
1322,415.8044536,10644225722915.027
1322,515.8044536,10432595094653.887
1322,615.8044536,13015990671752.744
1322,715.8044536,10416313458550.078
1322,815.8044536,12621794113449.23
1322,915.8044536,14137913757495.98
1322,1015.8044536,10311309619542.674
1322,1115.8044536,13229047418584.064
1322,1215.8044536,13777553609486.371
1322,1315.8044536,21962197740118.93
1322,1415.8044536,100121659727997.4
1322,1515.8044536,1692622818527.3472
1322,1615.8044536,308057907103.06226
1322,1715.8044536,19287173112808.367
1322,1815.8044536,26019247487589.87
1334,019.5581443,47942524655897.99
1334,119.5581443,45100117966349.4
1334,219.5581443,34147268186858.426
1334,319.5581443,50996262798665.375
1334,419.5581443,38785333790110.484
1334,519.5581443,38711713105122.39
1334,619.5581443,46175307305304.31
1334,719.5581443,50723213468039.76
1334,819.5581443,38176575214227.09
1334,919.5581443,56539167438974.29
1334,1019.5581443,32853038001706.645
1334,1119.5581443,36176349101815.31
1334,1219.5581443,44798589475632.38
1334,1319.5581443,27451914952574.22
1334,1419.5581443,32324051722578.82
1334,1519.5581443,3254343242724.2007
1334,1619.5581443,1704285930219.42
1334,1719.5581443,61854452227644.89
1334,1819.5581443,66527629424132.15
1376,071.358358,54599876003522.09
1376,171.358358,71754686428471.64
1376,271.358358,60333766503655.59
1376,371.358358,53020200885589.72
1376,471.358358,52007083166699.08
1376,571.358358,52279622914091.13
1376,671.358358,45724970122812.84
1376,771.358358,46880433898580.25
1376,871.358358,57140196937687.37
1376,971.358358,51022361824578.17
1376,1071.358358,52333836975487.59
1376,1171.358358,74560428514367.86
1376,1271.358358,55447417209755.24
1376,1371.358358,101468162269312.42
1376,1471.358358,77396991527905.02
1376,1571.358358,2639175603667.4033
1376,1671.358358,5439365330482.856
1376,1771.358358,67769027368263.414
1349,014.62549,13142247539609.738
1349,114.62549,8580075356149.332
1349,214.62549,9341074926229.91
1349,314.62549,9149639249513.506
1349,414.62549,9860298035691.264
1349,514.62549,9249704053013.729
1349,614.62549,10308574290941.582
1349,714.62549,9733917328027.893
1349,814.62549,9543422200225.48
1349,914.62549,11993839211581.678
1349,1014.62549,10823017393634.9
1349,1114.62549,14062565972521.988
1349,1214.62549,12863967128334.158
1349,1314.62549,7978320144365.272
1349,1414.62549,20199449291843.945
1349,1514.62549,1155861036269.4395
1349,1614.62549,138811557822.9269
1349,1714.62549,18522923536287.14
1349,1814.62549,24291680761538.598
1356,018.390433,21514274167820.668
1356,118.390433,21212681561661.805
1356,218.390433,20414628816739.336
1356,318.390433,24126867768747.617
1356,418.390433,31357357689063.29
1356,518.390433,24798206860761.156
1356,618.390433,19880944430591.473
1356,718.390433,25325710566469.89
1356,818.390433,23412365791160.75
1356,918.390433,24107992989045.492
1356,1018.390433,23305541768258.8
1356,1118.390433,21040208399378.1
1356,1218.390433,26500063405660.03
1356,1318.390433,30143867272001.34
1356,1418.390433,25568860987548.766
1356,1518.390433,2579773260892.155
1356,1618.390433,671900783146.2109
1356,1718.390433,34162307107562.54
1356,1818.390433,29059143401891.715
2328,020.184887,10279226522452.12
2328,120.184887,8514452482835.826
2328,220.184887,16973769161975.75
2328,320.184887,9214225719350.824
2328,420.184887,16190005020449.22
2328,520.184887,11141143387909.916
2328,620.184887,11186695400951.291
2328,720.184887,12439952563848.621
2328,820.184887,10778043230887.475
2328,920.184887,11438979325107.102
2328,1020.184887,8369022878512.009
2328,1120.184887,9527906855331.951
2328,1220.184887,11615415827965.865
2328,1320.184887,5630952642536.985
2328,1420.184887,5844979577579.767
2328,1520.184887,745468935875.8624
2328,1620.184887,252544775505.74518
2328,1720.184887,18006964067716.867
2328,1820.184887,24151791625119.484
1262,044.799572,9188139818579.5
1262,144.799572,13670011710951.832
1262,244.799572,8912164835255.174
1262,344.799572,10333725806539.363
1262,444.799572,12861303589092.102
1262,544.799572,15087646396173.207
1262,644.799572,12940854979398.42
1262,744.799572,8647377053863.754
1262,844.799572,8777690581330.93
1262,944.799572,13615596902611.996
1262,1044.799572,17291581975076.97
1262,1144.799572,36524398229786.84
1262,1244.799572,16468016517271.822
1262,1344.799572,5032952086295.198
1262,1444.799572,22944382604062.516
1262,1544.799572,506682751059.27985
1262,1644.799572,2318099198272.328
1262,1744.799572,38676811705410.016
2375,014.6270838,13007468421766.312
2375,114.6270838,8272852212939.178
2375,214.6270838,7770496776111.661
2375,314.6270838,12438947910227.639
2375,414.6270838,10142956566663.598
2375,514.6270838,10175721815801.959
2375,614.6270838,14680453826871.482
2375,714.6270838,16111551900977.094
2375,814.6270838,14432742769588.951
2375,914.6270838,11771627851218.932
2375,1014.6270838,13474828945954.484
2375,1114.6270838,9237823785766.154
2375,1214.6270838,12056140667409.46
2375,1314.6270838,5656189410211.799
2375,1414.6270838,5887729148117.159
2375,1514.6270838,1612618832448.44
2375,1614.6270838,138598633409.84946
2375,1714.6270838,14836108384349.867
2375,1814.6270838,23649193280198.63
1421,037.5858598,22667302346869.93
1421,137.5858598,13259565718899.219
1421,237.5858598,30273745665084.316
1421,337.5858598,30255211207485.88
1421,437.5858598,18152808766675.68
1421,537.5858598,24694676053449.727
1421,637.5858598,25920084354808.152
1421,737.5858598,25789901366615.19
1421,837.5858598,18444016086237.676
1421,937.5858598,24584354209323.742
1421,1037.5858598,18761508350372.465
1421,1137.5858598,23147774774525.68
1421,1237.5858598,17917965141501.305
1421,1337.5858598,19747385707912.656
1421,1437.5858598,26408519341840.57
1421,1537.5858598,1205076218984.4229
1421,1637.5858598,997175707097.2557
1421,1737.5858598,35212586592676.69
1320,015.8044276,12751404301708.178
1320,115.8044276,22419727705402.715
1320,215.8044276,10183376079137.176
1320,315.8044276,9869305013865.348
1320,415.8044276,10666133217334.219
1320,515.8044276,10420855360356.564
1320,615.8044276,11803758248354.838
1320,715.8044276,10379910095948.604
1320,815.8044276,11667766928623.582
1320,915.8044276,14380460246686.615
1320,1015.8044276,10315562351837.637
1320,1115.8044276,13242604644098.176
1320,1215.8044276,12419314511192.477
1320,1315.8044276,23818595382381.285
1320,1415.8044276,102816595781449.27
1320,1515.8044276,1701313011996.9438
1320,1615.8044276,306729714298.2389
1320,1715.8044276,19283851174526.297
1320,1815.8044276,26017193555177.465
2383,019.6327221,16316004954903.021
2383,119.6327221,10527316899235.414
2383,219.6327221,9048452937091.803
2383,319.6327221,11597528378018.713
2383,419.6327221,9626515200649.785
2383,519.6327221,10606806154016.943
2383,619.6327221,9670001991184.414
2383,719.6327221,8371226708353.775
2383,819.6327221,16032799902920.752
2383,919.6327221,13464142126109.84
2383,1019.6327221,11406334669279.578
2383,1119.6327221,11222851149953.994
2383,1219.6327221,12871478936938.18
2383,1319.6327221,14241320573062.102
2383,1419.6327221,8705972355721.417
2383,1519.6327221,553952746971.8804
2383,1619.6327221,436977406264.9708
2383,1719.6327221,22508727741521.81
2383,1819.6327221,24519569515156.332
1410,037.585474,23327735098941.52
1410,137.585474,13971706954016.01
1410,237.585474,27082881544967.004
1410,337.585474,35210284118409.8
1410,437.585474,11323679892456.807
1410,537.585474,21372204294871.95
1410,637.585474,17910504781061.2
1410,737.585474,30833870846158.93
1410,837.585474,27214371449079.664
1410,937.585474,21360369702475.477
1410,1037.585474,24119809068284.85
1410,1137.585474,22585363936297.918
1410,1237.585474,14949776646409.447
1410,1337.585474,33680201329200.074
1410,1437.585474,16781696744951.994
1410,1537.585474,970154233720.5146
1410,1637.585474,794412617721.872
1410,1737.585474,35597613171676.03
1261,043.4945755,8487604832220.415
1261,143.4945755,10710232390779.873
1261,243.4945755,7910118097416.8125
1261,343.4945755,7806599354313.864
1261,443.4945755,24540007007121.406
1261,543.4945755,11179851717483.586
1261,643.4945755,7606345531475.282
1261,743.4945755,8642408299794.636
1261,843.4945755,8192486870803.891
1261,943.4945755,16868423313939.459
1261,1043.4945755,88750026544601.75
1261,1143.4945755,13492775699146.414
1261,1243.4945755,11868761683670.67
1261,1343.4945755,11761282353601.008
1261,1443.4945755,30100551198178.355
1261,1543.4945755,320641701777.3671
1261,1643.4945755,781230219480.0468
1261,1743.4945755,16226567445263.676
1321,016.8260305,12297663285934.357
1321,116.8260305,22382888340542.82
1321,216.8260305,9665459788928.658
1321,316.8260305,9920578562604.719
1321,416.8260305,10683148067047.803
1321,516.8260305,10410932657076.121
1321,616.8260305,12955976684765.91
1321,716.8260305,11293164698608.068
1321,816.8260305,11539065831792.264
1321,916.8260305,14150441438924.188
1321,1016.8260305,10301677925559.457
1321,1116.8260305,13042020851440.178
1321,1216.8260305,12117754061435.814
1321,1316.8260305,24839568128510.82
1321,1416.8260305,97170184610373.9
1321,1516.8260305,1552851629809.0234
1321,1616.8260305,328679141325.0552
1321,1716.8260305,19308248341834.73
1321,1816.8260305,25870593511778.94
1258,037.5849888,15991604909759.936
1258,137.5849888,14046571829307.068
1258,237.5849888,20037639612861.875
1258,337.5849888,19477711519462.332
1258,437.5849888,14687767124221.496
1258,537.5849888,29066493915101.01
1258,637.5849888,12577641004300.736
1258,737.5849888,14558820231257.094
1258,837.5849888,24090509036586.3
1258,937.5849888,17048830045405.234
1258,1037.5849888,14826138266773.277
1258,1137.5849888,14022099864906.639
1258,1237.5849888,18015633231489.33
1258,1337.5849888,13753825740758.197
1258,1437.5849888,23797241946438.164
1258,1537.5849888,976518182308.3245
1258,1637.5849888,1144717410226.4292
1258,1737.5849888,28816107766393.574
2570,014.6270003,13309063704582.646
2570,114.6270003,12120371284536.535
2570,214.6270003,9891071663505.375
2570,314.6270003,12217786052129.4
2570,414.6270003,23324321320604.77
2570,514.6270003,9530945617199.742
2570,614.6270003,10681646189222.084
2570,714.6270003,9673571210938.76
2570,814.6270003,13736955154783.047
2570,914.6270003,15219603589084.43
2570,1014.6270003,13322156566596.938
2570,1114.6270003,11075237959782.227
2570,1214.6270003,16256803052925.594
2570,1314.6270003,10165048455052.408
2570,1414.6270003,4454133504981.302
2570,1514.6270003,1346533304095.3901
2570,1614.6270003,237190512631.8796
2570,1714.6270003,17098506447468.53
2570,1814.6270003,20816834807679.74
2712,018.3908608,13695594809077.396
2712,118.3908608,12870875227415.35
2712,218.3908608,7529316108432.382
2712,318.3908608,10358199727234.846
2712,418.3908608,10597093308199.344
2712,518.3908608,9371108968365.281
2712,618.3908608,9473794146131.51
2712,718.3908608,10300270156912.842
2712,818.3908608,7921831156086.409
2712,918.3908608,10386762825104.01
2712,1018.3908608,10609283587663.68
2712,1118.3908608,10749797176745.996
2712,1218.3908608,12121812743929.121
2712,1318.3908608,6759828849013.247
2712,1418.3908608,11164246702690.277
2712,1518.3908608,1157142879823.466
2712,1618.3908608,132379132069.91217
2712,1718.3908608,22607873860679.51
2712,1818.3908608,23940758566343.363
1411,037.5855336,18806475408469.4
1411,137.5855336,12980721960809.498
1411,237.5855336,30790448506643.71
1411,337.5855336,27787871754263.348
1411,437.5855336,15418274564299.2
1411,537.5855336,20452443287385.766
1411,637.5855336,24663692305381.65
1411,737.5855336,241097546471695.84
1411,837.5855336,23015464233572.836
1411,937.5855336,20534846438340.46
1411,1037.5855336,21445488735010.008
1411,1137.5855336,14233545337160.16
1411,1237.5855336,11857599463854.246
1411,1337.5855336,31825585725173.49
1411,1437.5855336,23007867757075.133
1411,1537.5855336,1395671269147.8174
1411,1637.5855336,1351849725899.8862
1411,1737.5855336,39594677846470.3
1348,014.4128664,11433910851249.781
1348,114.4128664,8982645803677.674
1348,214.4128664,7920343298139.245
1348,314.4128664,9361391499031.168
1348,414.4128664,8863479649281.89
1348,514.4128664,9838892201217.707
1348,614.4128664,10052677491343.678
1348,714.4128664,10033461913916.803
1348,814.4128664,9134099170988.941
1348,914.4128664,10897899676432.94
1348,1014.4128664,9867975487045.584
1348,1114.4128664,10220445334744.977
1348,1214.4128664,11133276235863.576
1348,1314.4128664,6948939298327.003
1348,1414.4128664,17263496690845.23
1348,1514.4128664,1468700573605.3975
1348,1614.4128664,156717085428.658
1348,1714.4128664,17932561448698.11
1348,1814.4128664,23951148782379.91
1415,020.2489698,22739011414286.69
1415,120.2489698,24192981364621.79
1415,220.2489698,12908690544437.578
1415,320.2489698,17838767991890.332
1415,420.2489698,21211177963432.508
1415,520.2489698,20570046038709.945
1415,620.2489698,18687465574632.543
1415,720.2489698,18011781393871.086
1415,820.2489698,32161436038874.44
1415,920.2489698,20879534206940.414
1415,1020.2489698,21290836664844.797
1415,1120.2489698,23230246779253.363
1415,1220.2489698,18724675104554.574
1415,1320.2489698,14034941737635.42
1415,1420.2489698,26505003408695.566
1415,1520.2489698,1635264540775.8955
1415,1620.2489698,1190519533076.4556
1415,1720.2489698,21253369329503.695
2378,015.5170033,11319770875898.602
2378,115.5170033,8280230010629.002
2378,215.5170033,15770344213086.518
2378,315.5170033,10016051477825.799
2378,415.5170033,10392210928275.578
2378,515.5170033,11058734060724.959
2378,615.5170033,9914040748861.96
2378,715.5170033,10635122935590.646
2378,815.5170033,9686370925224.48
2378,915.5170033,9903296965082.365
2378,1015.5170033,10667472654365.766
2378,1115.5170033,12181045924975.059
2378,1215.5170033,10927066622219.719
2378,1315.5170033,5642909430519.078
2378,1415.5170033,10055883419231.947
2378,1515.5170033,1058676314176.9043
2378,1615.5170033,305451706836.8474
2378,1715.5170033,13637912731331.822
2378,1815.5170033,23570938813121.43
1257,037.5850873,21738601905129.156
1257,137.5850873,15705024914244.768
1257,237.5850873,11248574672622.332
1257,337.5850873,13323795696441.186
1257,437.5850873,9922983068485.6
1257,537.5850873,22895978104942.344
1257,637.5850873,20607565653337.645
1257,737.5850873,19269645088010.62
1257,837.5850873,15202624724967.83
1257,937.5850873,12519350756283.52
1257,1037.5850873,19365973297395.957
1257,1137.5850873,12301609855880.824
1257,1237.5850873,12240485297857.973
1257,1337.5850873,50466128197749.17
1257,1437.5850873,22577448112572.26
1257,1537.5850873,844779735431.6263
1257,1637.5850873,881955900563.5894
1257,1737.5850873,26671646280563.82
1374,057.5522673,58590920134715.99
1374,157.5522673,60461827369135.65
1374,257.5522673,62093919197090.8
1374,357.5522673,54751029418637.03
1374,457.5522673,50255366474987.945
1374,557.5522673,44622306026352
1374,657.5522673,62007312466505.97
1374,757.5522673,50411338184861.91
1374,857.5522673,60890206673328.89
1374,957.5522673,51340839549386.61
1374,1057.5522673,40594080181346.88
1374,1157.5522673,81697126360533.55
1374,1257.5522673,56016385928095.195
1374,1357.5522673,74260077013072.47
1374,1457.5522673,265257147312564.8
1374,1557.5522673,2638373142373.694
1374,1657.5522673,5599017570794.11
1374,1757.5522673,66700841670004.75
21116,1631.9465523,498327347518.0446
21116,1731.9465523,25200990898877.855
21116,1831.9465523,17031478961247.3
1404,019.5574613,26935387449809.863
1404,119.5574613,24382945035382.28
1404,219.5574613,23173868943308.61
1404,319.5574613,24583745971680.918
1404,419.5574613,7883204493556.682
1404,519.5574613,19502934413199.793
1404,619.5574613,16900091626810.21
1404,719.5574613,16974097627199.822
1404,819.5574613,28728675750522.977
1404,919.5574613,17140408805006.857
1404,1019.5574613,13570661834645.146
1404,1119.5574613,13144210229950.193
1404,1219.5574613,25611305607082.766
1404,1319.5574613,28070333452857.46
1404,1419.5574613,39257595309489.695
1404,1519.5574613,1381677848041.3318
1404,1619.5574613,920346122708.2948
1404,1719.5574613,40915158026209.266
1404,1819.5574613,31217641528336.305
1339,014.550589,28738735520279.227
1339,114.550589,52233250707203.09
1339,214.550589,31699009677530.24
1339,314.550589,30975374609191.31
1339,414.550589,37879562949753.8
1339,514.550589,28812825287209.258
1339,614.550589,35533823281538.516
1339,714.550589,30349401438448.176
1339,814.550589,25361310843263.08
1339,914.550589,29841177292409.137
1339,1014.550589,35945396184705.375
1339,1114.550589,47115810564994.805
1339,1214.550589,27958387064893.53
1339,1314.550589,19988391724312.773
1339,1414.550589,46951074600006.38
1339,1514.550589,4484119258579.289
1339,1614.550589,1398067421687.3025
1339,1714.550589,40773333137240.25
1339,1814.550589,42550290318450.055
2603,016.0912282,12796150254144.865
2603,116.0912282,8277239144909.919
2603,216.0912282,11270147038288.328
2603,316.0912282,9154772155466.451
2603,416.0912282,8889283681969.8
2603,516.0912282,9405758206595.135
2603,616.0912282,9699698551731.816
2603,716.0912282,12951837071238.557
2603,816.0912282,8882588208336.365
2603,916.0912282,12523030788033.477
2603,1016.0912282,9818791254633.525
2603,1116.0912282,9234591493864.717
2603,1216.0912282,10618428095398.24
2603,1316.0912282,6208771351853.179
2603,1416.0912282,4940819064496.082
2603,1516.0912282,1095539729424.3434
